,0
129,188.83479081632652
130,190.46120663265307
131,191.97047448979592
132,192.69793367346938
133,193.2194323979592
134,193.43824234693878
135,193.24926785714285
136,193.04019897959185
137,193.09861479591837
138,193.34698214285714
139,193.4408992346939
140,193.6178086734694
141,193.6859094387755
142,193.73529974489796
143,193.43898979591836
144,193.12389158163265
145,192.80451785714286
146,192.64290051020407
147,192.42915433673468
148,192.43571173469388
149,190.45128571428572
150,188.79294897959184
151,189.33110076530613
152,190.48048214285714
153,191.46164668367348
154,191.99686607142857
155,192.17245790816327
156,192.26184566326532
157,192.2154987244898
158,192.03746301020408
159,192.1305357142857
160,192.3325076530612
161,192.67695918367346
162,192.85811862244898
163,193.21175892857144
164,193.25553698979593
165,193.23307780612245
166,193.23685969387756
167,193.21502423469389
168,193.35373086734694
169,193.2001849489796
170,191.32194897959184
171,189.32944897959183
172,189.51029719387756
173,190.63811224489797
174,191.26489413265307
175,191.7177538265306
176,191.8150318877551
177,191.99465561224488
178,191.92357525510204
179,191.87232525510203
180,191.90847831632652
181,191.94458035714285
182,192.1614706632653
183,192.47849617346938
184,192.6752487244898
185,192.8092780612245
186,192.77416709183674
187,192.8751224489796
188,192.86888520408164
189,193.0791224489796
190,193.2394068877551
191,193.26444515306122
192,193.0541900510204
193,191.29160331632653
194,189.54576275510203
195,189.94469642857143
196,190.85082015306122
197,191.77782908163266
198,192.06476403061225
199,192.2951887755102
200,192.26676658163265
201,192.14388775510204
202,191.92713903061224
203,192.12129719387755
204,192.27096938775512
205,192.57480484693878
206,192.7959693877551
207,192.92523469387754
208,193.0200051020408
209,193.2058392857143
210,193.30851530612244
211,193.52224362244897
212,193.44816964285715
213,193.5364668367347
214,193.59764923469388
215,193.61654081632653
216,193.65458290816326
217,193.8011823979592
218,193.67070408163266
219,193.14750637755103
220,190.41421683673468
221,189.26555357142857
222,189.91264158163264
223,191.15722321428572
224,191.79568112244897
225,192.15374107142858
226,192.36569387755102
227,192.2066275510204
228,191.9996020408163
229,192.00955229591835
230,192.0891926020408
231,192.1303405612245
232,192.3213737244898
233,192.7643137755102
234,192.94889285714285
235,193.1357525510204
236,193.07158545918367
237,193.17400637755102
238,193.0754323979592
239,193.27567219387754
240,193.23448214285713
241,193.42423214285714
242,193.48696301020408
243,193.61847576530613
244,193.65123469387754
245,192.0379017857143
246,189.63161352040817
247,190.2309451530612
248,191.33051913265305
249,192.16116581632653
250,192.4640676020408
251,192.57238775510203
252,192.46208163265305
253,192.3267551020408
254,192.04753061224488
255,192.26565051020407
256,192.38085459183674
257,192.68198852040817
258,193.14655612244897
259,193.2961849489796
260,193.66548469387754
261,193.62551147959184
262,193.60851275510205
263,193.63374362244897
264,193.59892091836736
265,193.5239987244898
266,193.65749362244898
267,193.5008826530612
268,191.1068469387755
269,189.4145
270,190.64775382653062
271,191.84020025510205
272,192.7953163265306
273,192.86740051020408
274,192.80658290816328
275,192.81685204081631
276,192.76247959183672
277,192.54729719387754
278,192.54266454081633
279,192.4800586734694
280,192.70714413265307
281,192.68798724489795
282,192.80423979591836
283,192.90704591836734
284,193.06438392857143
285,192.92785076530612
286,192.87009566326532
287,192.79950892857144
288,192.80422831632654
289,192.37017602040817
290,189.76144260204083
291,189.9912818877551
292,191.06392984693878
293,192.20615561224488
294,192.61827168367347
295,192.97364413265305
296,193.24330229591837
297,193.38060969387755
298,193.16283801020407
299,193.16944770408162
300,193.03626020408163
301,193.04323341836735
302,192.92866454081633
303,192.9065943877551
304,192.87695280612246
305,192.89284566326532
306,192.49157653061224
307,192.14979209183673
308,192.0472474489796
309,191.96523341836735
310,192.02700637755103
311,191.7962232142857
312,189.70040051020408
313,188.55336352040817
314,189.52786862244898
315,190.693681122449
316,191.4292844387755
317,191.8795012755102
318,192.26060841836735
319,192.4747818877551
320,192.40305739795917
321,192.41136862244898
322,192.25120663265307
323,192.47281887755102
324,192.62614540816327
325,192.80121045918366
326,192.9848724489796
327,193.00364158163265
328,193.01623341836734
329,192.9263826530612
330,192.8698150510204
331,192.76677551020407
332,192.8314362244898
333,192.77072448979592
334,192.60532270408163
335,192.20741836734695
336,190.44984056122448
337,188.73233035714287
338,189.29958035714284
339,190.46176020408163
340,191.48886989795918
341,191.9229043367347
342,192.31073724489795
343,192.36050127551022
344,192.21105867346938
345,192.08002423469387
346,192.11423852040815
347,192.21090306122449
348,192.399943877551
349,192.74345408163265
350,192.92511607142856
351,192.97105102040817
352,192.9027806122449
353,192.8888711734694
354,193.00876403061224
355,192.90325255102042
356,192.74167602040816
357,192.7804043367347
358,192.95717091836735
359,192.78306122448978
360,192.9165905612245
361,192.73789923469388
362,192.63382525510204
363,190.67539540816327
364,188.6299426020408
365,188.91096173469387
366,190.31746045918368
367,190.9087538265306
368,191.42877806122448
369,191.70146428571428
370,191.7160956632653
371,191.63310586734693
372,191.7107806122449
373,191.6164323979592
374,191.94045918367348
375,192.0529681122449
376,192.49644260204082
377,192.5578482142857
378,192.8007232142857
379,192.880181122449
380,192.99089413265307
381,192.95801403061225
382,192.94738392857144
383,192.92123341836734
384,193.1392244897959
385,193.1763380102041
386,193.1020586734694
387,192.19845025510205
388,189.4526543367347
389,188.83339668367347
390,189.8978775510204
391,191.07114285714286
392,191.61560841836734
393,191.52680739795917
394,191.66879081632652
395,191.5284630102041
396,191.35976530612245
397,191.2500051020408
398,191.52830357142858
399,191.657375
400,191.678868622449
401,191.74454336734695
402,191.98386989795918
403,192.0663724489796
404,192.08830102040815
405,192.11105484693877
406,192.29794005102042
407,192.26222831632654
408,192.48554209183675
409,192.53741709183674
410,191.12620663265307
411,189.06948852040816
412,189.55676403061224
413,190.92627551020408
414,191.83710459183675
415,192.1398737244898
416,192.47973979591836
417,192.46935331632653
418,192.38632270408164
419,192.07516581632652
420,191.91296683673468
421,191.9500280612245
422,192.02767984693878
423,191.81586479591837
424,191.55792474489795
425,191.22431760204083
426,191.2508380102041
427,191.18681632653062
428,191.25294132653062
429,191.1680573979592
430,191.27150892857142
431,191.30280484693878
432,190.6138992346939
433,188.26710459183673
434,188.23383035714286
435,189.5181836734694
436,190.63023852040817
437,191.1203137755102
438,191.3520267857143
439,191.5047857142857
440,191.7664655612245
441,191.51829209183674
442,191.57577168367348
443,191.72561607142856
444,191.88939668367348
445,191.83304464285715
446,191.92001530612245
447,191.9542474489796
448,191.91623596938774
449,191.80949489795918
450,191.71825892857143
451,191.44691326530614
452,191.28464540816327
453,191.3332257653061
454,191.6607831632653
455,191.6713431122449
456,191.88214668367348
457,191.94317474489796
458,191.87849107142858
459,191.64293239795919
460,190.55523086734695
461,187.2060318877551
462,187.40630357142857
463,188.94303954081633
464,190.38717857142856
465,191.11353571428572
466,191.48207525510205
467,191.73832908163266
468,191.76801913265305
469,191.54329719387755
470,191.7760943877551
471,191.86712755102042
472,191.8864043367347
473,191.9347244897959
474,191.95667857142857
475,191.9373775510204
476,191.99731760204082
477,191.6958737244898
478,191.55082653061226
479,191.2105867346939
480,191.32291198979593
481,191.2465318877551
482,191.5970943877551
483,191.69340051020407
484,191.66860841836734
485,191.5414375
486,191.4525012755102
487,191.4681594387755
488,191.48327423469388
489,190.54932525510205
490,187.17935204081633
491,187.378318877551
492,189.24027423469389
493,190.71512882653062
494,191.57521683673468
495,191.62108545918366
496,191.61917729591838
497,191.55789540816326
498,191.44220025510205
499,191.4359043367347
500,191.54501147959184
501,191.72754846938776
502,191.83479719387756
503,191.8347487244898
504,191.64123086734693
505,191.5183698979592
506,191.5229948979592
507,191.3437806122449
508,191.25282525510204
509,191.35477423469388
510,191.53720918367347
511,191.52997066326532
512,191.59689668367346
513,191.48921811224488
514,189.83586607142857
515,187.3721900510204
516,188.34721428571427
517,189.8922818877551
518,191.02441836734693
519,191.4989387755102
520,191.84376403061225
521,191.7292461734694
522,191.6794387755102
523,191.47888265306122
524,191.45561862244898
525,191.46041964285715
526,191.5858086734694
527,191.74476530612245
528,191.8763086734694
529,191.69031887755102
530,191.59666071428572
531,191.28864285714286
532,191.13748214285715
533,191.10139030612245
534,191.06031632653063
535,191.08919387755103
536,190.61827678571427
537,187.99083290816327
538,188.29447448979593
539,189.23538137755102
540,190.71220918367348
541,191.1070650510204
542,191.34536096938774
543,191.40517219387755
544,191.52685969387755
545,191.47767474489797
546,191.49810969387755
547,191.6560051020408
548,191.89760459183674
549,192.0214043367347
550,191.98869770408163
551,192.11492729591836
552,192.00434821428573
553,191.99236479591838
554,191.61757653061224
555,191.55916071428572
556,191.3300994897959
557,191.3425918367347
558,190.11241964285713
559,187.88958673469386
560,188.35902040816327
561,189.58327295918366
562,190.5893086734694
563,191.16186607142856
564,191.3088431122449
565,191.58879974489795
566,191.59682525510203
567,191.6310650510204
568,191.51066581632654
569,191.6072474489796
570,191.8043086734694
571,192.0187844387755
572,192.20892091836734
573,192.2245599489796
574,192.02145408163264
575,192.05164030612244
576,191.951625
577,191.85851913265307
578,191.63687882653062
579,191.63576658163265
580,191.08058163265306
581,188.2729107142857
582,188.32535331632653
583,189.39738647959183
584,190.51119515306124
585,191.16033801020407
586,191.46544642857143
587,191.74495918367347
588,191.65595535714286
589,191.57773596938776
590,191.64998341836736
591,191.79291709183673
592,191.80477551020408
593,192.0806530612245
594,192.381375
595,192.48983290816327
596,192.22329719387756
597,192.1133176020408
598,192.04744897959185
599,192.0403443877551
600,191.66426275510204
601,191.48029719387756
602,191.36826913265307
603,190.6895025510204
604,187.86698469387755
605,188.0810956632653
606,189.29378316326532
607,190.57351020408163
608,191.05188265306123
609,191.35208801020408
610,191.5574349489796
611,191.53133418367347
612,191.2472168367347
613,191.01008290816327
614,191.30351785714285
615,191.79313520408164
616,192.09522448979592
617,192.27066326530613
618,192.19838775510203
619,192.16248852040817
620,191.90719260204082
621,191.9020650510204
622,191.59307653061225
623,191.55935969387755
624,191.22060076530613
625,191.30520790816325
626,191.02098724489795
627,188.4884693877551
628,187.8760318877551
629,189.34074362244897
630,190.36137882653063
631,191.44720153061223
632,191.76419515306122
633,191.84797193877552
634,191.69005357142856
635,191.61458035714287
636,191.55632397959184
637,191.7163392857143
638,192.09242857142857
639,192.3880663265306
640,192.45397831632653
641,192.37230102040817
642,192.23829974489797
643,192.31144770408164
644,192.00482270408162
645,191.73867729591836
646,191.6192193877551
647,191.74453316326532
648,191.71868239795918
649,191.59304464285714
650,189.5504068877551
651,188.02591071428571
652,188.8928405612245
653,190.3810612244898
654,191.09504336734693
655,191.70421045918368
656,191.926493622449
657,191.8230357142857
658,191.64616581632654
659,191.6089387755102
660,191.61927678571428
661,191.8000573979592
662,192.0648163265306
663,192.39064668367348
664,192.39635586734693
665,192.40757780612245
666,192.1662818877551
667,192.14813520408163
668,192.0321275510204
669,191.8813431122449
670,191.72657653061225
671,191.45954974489797
672,189.6806556122449
673,187.80322193877552
674,188.46832525510203
675,189.68252040816327
676,190.5669349489796
677,190.89989285714285
678,191.1470637755102
679,191.33132908163265
680,191.3045306122449
681,191.33247831632653
682,191.27828571428572
683,191.54438392857142
684,191.64050765306123
685,191.86724744897958
686,191.91101020408163
687,192.27254846938774
688,192.24792474489797
689,192.19587882653062
690,192.01267474489796
691,191.84276020408163
692,191.75355612244897
693,191.3423112244898
694,188.97048979591835
695,188.63924234693877
696,189.12005229591836
697,190.03025892857144
698,190.65913775510205
699,190.90876658163265
700,191.07655867346938
701,191.24866581632654
702,191.22614540816326
703,191.37483035714286
704,191.33432780612245
705,191.56373469387756
706,191.6898737244898
707,191.76895918367347
708,191.91819515306122
709,192.01235714285716
710,192.05757780612245
711,192.2000625
712,192.35345790816328
713,192.22953826530613
714,192.17778698979592
715,191.73887244897958
716,190.37087244897958
717,188.57276403061223
718,189.0232780612245
719,189.9260267857143
720,190.73601530612245
721,190.92713775510205
722,191.17135204081632
723,191.2277793367347
724,191.1871875
725,191.1661262755102
726,191.38150510204082
727,191.41857653061226
728,191.67761479591837
729,191.7629081632653
730,191.99571045918367
731,191.97253571428573
732,192.23336734693876
733,192.27664285714286
734,192.35639413265307
735,192.36547704081633
736,192.33585204081632
737,192.38884948979592
738,192.57181760204082
739,192.24959183673468
740,190.52994387755103
741,188.41508545918367
742,188.58000765306122
743,189.57128571428572
744,190.48675382653062
745,191.02210586734694
746,191.4060637755102
747,191.50061224489795
748,191.31358801020409
749,191.05567857142856
750,191.27269897959184
751,191.48252295918368
752,191.70852295918368
753,191.8106900510204
754,192.0790012755102
755,192.19904336734695
756,192.26127295918369
757,192.25941198979592
758,192.30840306122448
759,192.31369897959183
760,192.52952806122448
761,192.6511849489796
762,191.81149234693876
763,189.401875
764,188.84464795918367
765,189.55425510204083
766,190.48283928571428
767,190.99813392857143
768,191.32145790816327
769,191.38706887755103
770,191.3068698979592
771,191.1047755102041
772,191.0561798469388
773,191.1840931122449
774,191.48038775510204
775,191.74957142857144
776,191.95653954081632
777,192.2232244897959
778,192.2185969387755
779,192.3183418367347
780,192.39991198979592
781,192.38635204081632
782,192.4678112244898
783,191.85816326530613
784,189.46161607142858
785,189.0224094387755
786,189.84600892857142
787,190.73741198979593
788,191.1193392857143
789,191.44033163265306
790,191.56378826530613
791,191.50118494897958
792,191.3615331632653
793,191.3356237244898
794,191.50489795918367
795,191.70251020408162
796,191.93658290816327
797,192.21685714285715
798,192.34238647959182
799,192.44290306122448
800,192.45469132653062
801,192.56553571428572
802,192.51255612244898
803,192.44111862244898
804,191.17557525510205
805,188.7117193877551
806,188.9831556122449
807,190.23476785714286
808,191.23569515306122
809,191.56657525510204
810,191.59952040816327
811,191.7079387755102
812,191.6570994897959
813,191.60616964285714
814,191.45052168367346
815,191.58997831632652
816,191.86326658163264
817,192.0141262755102
818,192.1142818877551
819,192.3075267857143
820,192.2890625
821,192.4005650510204
822,192.3845586734694
823,192.3890344387755
824,192.4551543367347
825,192.07857397959182
826,189.30818239795917
827,188.5857181122449
828,189.6981517857143
829,191.2438125
830,191.62986479591837
831,191.80405357142857
832,191.57996683673468
833,191.24082653061225
834,190.7336619897959
835,190.32037244897958
836,190.17855867346938
837,190.1760905612245
838,190.17061607142858
839,190.44025
840,190.66795535714286
841,190.69419387755102
842,190.79358163265306
843,190.6005331632653
844,190.47716454081632
845,190.45692984693878
846,190.45089795918366
847,190.33501147959183
848,189.17004209183673
849,186.70420408163264
850,187.20989413265306
851,188.8410357142857
852,190.04851020408162
853,190.4978698979592
854,190.53502423469388
855,190.53797959183674
856,190.6317181122449
857,190.47114795918367
858,190.46670790816327
859,190.47886352040817
860,190.64299107142858
861,190.67525765306124
862,190.74403443877551
863,190.66195280612246
864,190.7226288265306
865,190.75452168367346
866,190.60173979591838
867,190.5026224489796
868,190.60576658163265
869,190.39083035714285
870,188.88345153061223
871,186.8735854591837
872,187.70574617346938
873,189.03829974489796
874,189.93810969387755
875,190.55350637755103
876,190.68735714285714
877,190.7179005102041
878,190.6063431122449
879,190.4184693877551
880,190.40870025510205
881,190.52000382653063
882,190.64633673469388
883,190.58867602040817
884,190.5921211734694
885,190.72157653061225
886,190.85386479591835
887,190.74467219387756
888,190.65742729591835
889,190.48833801020407
890,190.59639668367348
891,190.54111862244898
892,190.44041581632652
893,190.33832780612244
894,189.98313265306123
895,187.17029846938775
896,186.11465816326532
897,187.71029974489795
898,189.69966454081631
899,190.3661823979592
900,190.75886607142857
901,190.88758673469388
902,190.86580102040816
903,190.46830357142858
904,190.26564413265305
905,190.53033035714284
906,190.72030484693877
907,190.70664668367348
908,190.8442448979592
909,190.9146530612245
910,191.03185331632653
911,191.02470025510203
912,190.93996811224488
913,190.7115280612245
914,190.6970612244898
915,190.6918737244898
916,190.6696862244898
917,190.52731760204082
918,190.43746045918368
919,190.4365586734694
920,189.8463698979592
921,186.6673112244898
922,186.15098724489795
923,187.8168801020408
924,189.46472959183674
925,190.48504336734695
926,190.76522576530613
927,190.82851403061224
928,190.5715982142857
929,190.09913903061224
930,190.16645918367348
931,190.0777155612245
932,190.37995918367346
933,190.6894400510204
934,191.00098852040816
935,191.1586581632653
936,191.16742602040816
937,190.79458545918368
938,190.74016198979592
939,190.8303775510204
940,190.67408163265307
941,190.64711352040817
942,190.49402678571428
943,190.5112193877551
944,190.3432831632653
945,190.09670408163265
946,189.5375
947,186.96554846938776
948,185.56522831632654
949,187.50447704081634
950,189.24087755102042
951,190.3374744897959
952,190.77503698979592
953,190.82160076530613
954,190.47551020408164
955,190.19970408163266
956,190.046131377551
957,190.11204974489797
958,190.19626275510205
959,190.48691964285715
960,190.77623852040816
961,190.99944132653062
962,191.05452040816326
963,191.0364005102041
964,190.80924617346938
965,190.73073596938775
966,190.51361862244897
967,190.4247142857143
968,190.2967487244898
969,190.25879209183674
970,189.19726275510203
971,186.00903954081633
972,186.70323214285713
973,188.4577818877551
974,189.72130102040816
975,190.59438010204082
976,190.76957270408164
977,190.71262882653062
978,190.68561734693878
979,190.5786517857143
980,190.49426020408163
981,190.53341964285715
982,190.72582015306122
983,190.94985969387756
984,190.88496556122448
985,190.7442448979592
986,190.69773469387755
987,190.76768112244898
988,190.5634043367347
989,190.6228201530612
990,190.61429209183675
991,190.28884693877552
992,187.95781887755103
993,187.21176403061224
994,188.37386224489796
995,189.90429719387754
996,190.64876147959183
997,190.96792091836735
998,190.8431900510204
999,190.91167346938775
1000,190.8208163265306
1001,190.7014413265306
1002,190.7609642857143
1003,190.8757538265306
1004,191.02904464285714
1005,191.2397168367347
1006,191.2065
1007,191.17251658163266
1008,190.96730229591836
1009,190.95369642857142
1010,190.691
1011,190.75211479591837
1012,190.55873979591837
1013,189.20795153061223
1014,187.38682270408162
1015,188.2547168367347
1016,189.38877806122449
1017,190.41501275510205
1018,190.7575637755102
1019,191.13291581632654
1020,191.18895280612244
1021,191.027881377551
1022,190.8878418367347
1023,190.98180229591836
1024,191.06265433673468
1025,191.29757015306123
1026,191.308493622449
1027,191.55178698979591
1028,191.60429464285716
1029,191.5552168367347
1030,191.2376326530612
1031,191.2916607142857
1032,191.1606301020408
1033,191.03283163265306
1034,190.93504719387755
1035,191.00100765306124
1036,190.5964974489796
1037,188.45317602040816
1038,187.7266556122449
1039,188.57761989795918
1040,189.33364923469387
1041,190.02082142857142
1042,190.3584119897959
1043,190.61548469387756
1044,190.55148469387754
1045,190.46361734693878
1046,190.4905
1047,190.76374107142857
1048,190.82802168367346
1049,190.9618201530612
1050,191.11345280612244
1051,191.35871301020407
1052,191.40982908163267
1053,191.46623341836735
1054,191.50064285714285
1055,191.64404974489796
1056,191.63080867346937
1057,191.46509056122449
1058,191.35060459183674
1059,191.45016198979593
1060,191.3059387755102
1061,191.25478443877552
1062,190.857306122449
1063,188.65616326530613
1064,187.57630357142858
1065,188.4528456632653
1066,189.4694323979592
1067,190.2757538265306
1068,190.52019770408162
1069,190.8094094387755
1070,190.73989540816328
1071,190.7475918367347
1072,190.63896173469388
1073,190.75880739795917
1074,190.98155612244898
1075,191.2016632653061
1076,191.41676020408164
1077,191.655625
1078,191.6609974489796
1079,191.74642857142857
1080,191.65607653061224
1081,191.75442474489796
1082,191.80137882653062
1083,191.82014285714286
1084,191.76682908163266
1085,191.8097206632653
1086,191.64485459183675
1087,191.60052806122448
1088,190.66370280612244
1089,188.1633737244898
1090,187.89926530612246
1091,188.98478826530612
1092,189.7433125
1093,190.29726785714286
1094,190.64072959183673
1095,190.77253698979592
1096,190.68089668367347
1097,190.59724489795917
1098,190.5323443877551
1099,190.63624107142857
1100,190.84963265306124
1101,191.05836352040816
1102,191.2605905612245
1103,191.26613265306122
1104,191.42395280612246
1105,191.41280357142858
1106,191.61761607142856
1107,191.56546938775512
1108,191.6926926020408
1109,191.68101913265306
1110,191.49877933673469
1111,191.40918877551022
1112,190.96661862244898
1113,188.6426556122449
1114,188.11633673469387
1115,188.61004209183673
1116,189.61239668367347
1117,189.9903469387755
1118,190.28785076530613
1119,190.4136237244898
1120,190.4075982142857
1121,190.4459974489796
1122,190.58301658163265
1123,190.58236096938776
1124,190.73903954081632
1125,190.79452551020407
1126,191.1902448979592
1127,191.27391709183672
1128,191.4090599489796
1129,191.44055612244898
1130,191.60038903061223
1131,191.6830867346939
1132,191.72235076530612
1133,191.73588520408163
1134,191.74623341836735
1135,191.84414285714286
1136,191.7390943877551
1137,191.54666709183672
1138,190.76396173469388
1139,187.99298469387756
1140,187.82529846938775
1141,188.44741581632653
1142,189.3555573979592
1143,189.8997232142857
1144,190.18895153061226
1145,190.27444387755102
1146,190.39979974489796
1147,190.38223214285713
1148,190.4027525510204
1149,190.4491862244898
1150,190.56083673469388
1151,190.76921811224489
1152,190.99317346938776
1153,191.00745535714285
1154,191.20383418367348
1155,191.42988647959183
1156,191.5643443877551
1157,191.55479846938775
1158,191.68856505102042
1159,191.91994387755102
1160,191.97729846938776
1161,191.91331505102042
1162,191.78060331632653
1163,191.68660331632654
1164,191.61433418367346
1165,190.1698724489796
1166,187.67764285714287
1167,187.73883290816326
1168,189.1447844387755
1169,189.7347869897959
1170,190.30198469387756
1171,190.4595982142857
1172,190.81207270408163
1173,190.74614540816327
1174,190.6262525510204
1175,190.5992512755102
1176,190.71573724489795
1177,190.91416709183673
1178,191.0635969387755
1179,191.21902423469388
1180,191.40726275510204
1181,191.3799757653061
1182,191.41276147959184
1183,191.53730229591838
1184,191.6980956632653
1185,191.67551658163265
1186,191.7457461734694
1187,191.7604081632653
1188,191.91583673469387
1189,191.66738392857144
1190,190.84841326530614
1191,188.37189285714285
1192,187.9713775510204
1193,188.79381632653062
1194,189.6889426020408
1195,190.1635331632653
1196,190.38533928571428
1197,190.4155625
1198,190.50866836734693
1199,190.48232908163266
1200,190.54570663265307
1201,190.47060586734693
1202,190.6626594387755
1203,190.8199426020408
1204,191.00023341836734
1205,191.23380357142858
1206,191.34610331632652
1207,191.419318877551
1208,191.61406505102042
1209,191.5544030612245
1210,191.61985969387754
1211,191.7119732142857
1212,191.85013647959184
1213,191.60766709183673
1214,190.68777168367347
1215,188.4366594387755
1216,188.2753137755102
1217,189.0633073979592
1218,189.88579719387755
1219,190.09579719387756
1220,190.3528125
1221,190.4559068877551
1222,190.48845535714287
1223,190.4936798469388
1224,190.5050306122449
1225,190.63273724489795
1226,190.77002423469386
1227,191.11983418367348
1228,191.20407142857144
1229,191.4332844387755
1230,191.40710714285714
1231,191.47551403061223
1232,191.56192857142858
1233,191.744
1234,191.86591326530612
1235,191.91280739795917
1236,191.777875
1237,191.66732653061226
1238,190.36492091836735
1239,188.03420025510204
1240,187.9937206632653
1241,188.7975880102041
1242,189.55467219387756
1243,190.29507780612244
1244,190.42879591836734
1245,190.59499362244898
1246,190.5681492346939
1247,190.65651275510203
1248,190.56458163265307
1249,190.8169387755102
1250,190.89847704081632
1251,191.06689668367346
1252,191.2357525510204
1253,191.31739285714286
1254,191.44875
1255,191.6625012755102
1256,191.67872831632653
1257,191.8162818877551
1258,191.85333418367347
1259,191.9166326530612
1260,191.94892729591837
1261,191.69235841836735
1262,190.88816964285715
1263,188.4851556122449
1264,187.86229464285714
1265,188.6309030612245
1266,189.18863520408163
1267,189.7857244897959
1268,190.17229464285714
1269,191.13745408163265
1270,189.8621530612245
